time,ITAir,ITLiq
27964800,382924.5911,382924.5911
27968400,342900.7327,342900.7327
27972000,320952.9614,320952.9614
27975600,329431.1446,329431.1446
27979200,335043.7634,335043.7634
27982800,334627.7986,334627.7986
27986400,355726.7137,355726.7137
27990000,379509.69,379509.69
27993600,371812.5284,371812.5284
27997200,339245.7014,339245.7014
28000800,338037.2148,338037.2148
28004400,359559.2877,359559.2877
28008000,342068.7234,342068.7234
28011600,332870.1381,332870.1381
28015200,324819.9421,324819.9421
28018800,304508.5775,304508.5775
28022400,314820.9835,314820.9835
28026000,312027.2535,312027.2535
28029600,254303.2578,254303.2578
28033200,274394.5856,274394.5856
28036800,282489.9715,282489.9715
28040400,287261.4949,287261.4949
28044000,299668.0801,299668.0801
28047600,308117.9555,308117.9555
28051200,324681.972,324681.972
28054800,320615.6249,320615.6249
28058400,349189.337,349189.337
28062000,324364.174,324364.174
28065600,390216.0716,390216.0716
28069200,367703.7669,367703.7669
28072800,357498.2469,357498.2469
28076400,330078.1417,330078.1417
28080000,379206.7972,379206.7972
28083600,368653.6722,368653.6722
28087200,316770.6416,316770.6416
28090800,288378.7316,288378.7316
28094400,286389.1697,286389.1697
28098000,316039.4534,316039.4534
28101600,314929.1285,314929.1285
28105200,301029.2531,301029.2531
28108800,293903.1023,293903.1023
28112400,317048.9481,317048.9481
28116000,281973.903,281973.903
28119600,389315.201,389315.201
28123200,377075.183,377075.183
28126800,407383.4936,407383.4936
28130400,407482.2395,407482.2395
28134000,406494.0608,406494.0608
28137600,373794.59,373794.59
28141200,357939.6479,357939.6479
28144800,328934.3742,328934.3742
28148400,340706.422,340706.422
28152000,334133.501,334133.501
28155600,324511.6507,324511.6507
28159200,317100.5426,317100.5426
28162800,347557.4283,347557.4283
28166400,378773.6985,378773.6985
28170000,372420.2927,372420.2927
28173600,332474.5872,332474.5872
28177200,336480.4317,336480.4317
28180800,336409.9672,336409.9672
28184400,337756.2891,337756.2891
28188000,295675.6128,295675.6128
28191600,303040.351,303040.351
28195200,371593.829,371593.829
28198800,390368.8038,390368.8038
28202400,432617.5583,432617.5583
28206000,413965.9829,413965.9829
28209600,409298.0053,409298.0053
28213200,329166.8087,329166.8087
28216800,345686.4017,345686.4017
28220400,327804.1983,327804.1983
28224000,304739.1322,304739.1322
28227600,326645.162,326645.162
28231200,343101.473,343101.473
28234800,342630.4704,342630.4704
28238400,347552.1772,347552.1772
28242000,324193.7549,324193.7549
28245600,371261.0611,371261.0611
28249200,338580.7396,338580.7396
28252800,361949.9076,361949.9076
28256400,331361.3631,331361.3631
28260000,297108.8787,297108.8787
28263600,267633.1837,267633.1837
28267200,254823.0135,254823.0135
28270800,247033.7889,247033.7889
28274400,274030.5392,274030.5392
28278000,236103.5141,236103.5141
28281600,255712.1202,255712.1202
28285200,284589.4919,284589.4919
28288800,318448.135,318448.135
28292400,337494.268,337494.268
28296000,320679.1953,320679.1953
28299600,316817.7773,316817.7773
28303200,332075.4476,332075.4476
28306800,356699.8257,356699.8257
28310400,358470.0323,358470.0323
28314000,339059.164,339059.164
28317600,355783.7343,355783.7343
28321200,340579.7573,340579.7573
28324800,333810.3143,333810.3143
28328400,354715.0696,354715.0696
28332000,372750.099,372750.099
28335600,368772.4938,368772.4938
28339200,405342.1784,405342.1784
28342800,363968.5377,363968.5377
28346400,359919.3264,359919.3264
28350000,330650.7825,330650.7825
28353600,321783.5578,321783.5578
28357200,318760.3295,318760.3295
28360800,334614.8845,334614.8845
28364400,318987.7382,318987.7382
28368000,261910.4366,261910.4366
28371600,251261.0962,251261.0962
28375200,269273.2372,269273.2372
28378800,249211.5147,249211.5147
28382400,247926.6308,247926.6308
28386000,246780.4575,246780.4575
28389600,265522.684,265522.684
28393200,257362.5891,257362.5891
28396800,267024.9676,267024.9676
28400400,262091.3248,262091.3248
28404000,274299.4455,274299.4455
28407600,336345.5926,336345.5926
28411200,345614.5191,345614.5191
28414800,319140.1972,319140.1972
28418400,321470.45,321470.45
28422000,318012.9982,318012.9982
28425600,346905.9371,346905.9371
28429200,344675.0948,344675.0948
28432800,339126.5276,339126.5276
28436400,315286.0665,315286.0665
28440000,320240.0079,320240.0079
28443600,327673.0034,327673.0034
28447200,321318.4477,321318.4477
28450800,303074.2088,303074.2088
28454400,333696.6679,333696.6679
28458000,372293.4152,372293.4152
28461600,357369.9974,357369.9974
28465200,326559.1238,326559.1238
28468800,337090.5504,337090.5504
28472400,352055.9293,352055.9293
28476000,346602.4414,346602.4414
28479600,353503.6354,353503.6354
28483200,343435.0083,343435.0083
28486800,345267.4444,345267.4444
28490400,363245.1458,363245.1458
28494000,359804.4892,359804.4892
28497600,383337.8457,383337.8457
28501200,385612.9577,385612.9577
28504800,380073.9344,380073.9344
28508400,369748.4462,369748.4462
28512000,400882.6373,400882.6373
28515600,375365.2068,375365.2068
28519200,392826.5415,392826.5415
28522800,390867.7365,390867.7365
28526400,441341.4785,441341.4785
28530000,437315.7774,437315.7774
28533600,431697.6166,431697.6166
28537200,412468.8802,412468.8802
28540800,440138.3235,440138.3235
28544400,437860.902,437860.902
28548000,424209.1777,424209.1777
28551600,343760.8851,343760.8851
28555200,391681.2888,391681.2888
28558800,384592.8204,384592.8204
28562400,422392.9657,422392.9657
28566000,370191.0499,370191.0499
28569600,344765.6724,344765.6724
28573200,432337.3743,432337.3743
28576800,406936.778,406936.778
28580400,335703.0434,335703.0434
28584000,414703.8485,414703.8485
28587600,411458.8502,411458.8502
28591200,436895.1538,436895.1538
28594800,404186.9825,404186.9825
28598400,447104.355,447104.355
28602000,428780.5875,428780.5875
28605600,399993.0836,399993.0836
28609200,368091.0528,368091.0528
28612800,302595.9461,302595.9461
28616400,408063.4616,408063.4616
28620000,401849.1554,401849.1554
28623600,391849.4919,391849.4919
28627200,410800.9567,410800.9567
28630800,411302.0441,411302.0441
28634400,412357.302,412357.302
28638000,412810.0866,412810.0866
28641600,412465.6706,412465.6706
28645200,417046.1739,417046.1739
28648800,384227.9239,384227.9239
28652400,385889.0913,385889.0913
28656000,393300.985,393300.985
28659600,397562.2262,397562.2262
28663200,385117.9713,385117.9713
28666800,358093.6909,358093.6909
28670400,394459.0626,394459.0626
28674000,377990.3284,377990.3284
28677600,389416.1505,389416.1505
28681200,406028.1677,406028.1677
28684800,405979.7558,405979.7558
28688400,352681.4878,352681.4878
28692000,362815.2527,362815.2527
28695600,282932.4754,282932.4754
28699200,243029.5574,243029.5574
28702800,336790.6345,336790.6345
28706400,377637.5864,377637.5864
28710000,369972.9882,369972.9882
28713600,382500.0122,382500.0122
28717200,386392.3195,386392.3195
28720800,417993.0435,417993.0435
28724400,365545.4276,365545.4276
28728000,411914.9458,411914.9458
28731600,369754.0473,369754.0473
28735200,392252.9794,392252.9794
28738800,398580.2321,398580.2321
28742400,407448.8241,407448.8241
28746000,394832.1154,394832.1154
28749600,393700.553,393700.553
28753200,359446.6916,359446.6916
28756800,396517.0396,396517.0396
28760400,399487.178,399487.178
28764000,398650.7469,398650.7469
28767600,379444.7654,379444.7654
28771200,383145.641,383145.641
28774800,387423.7253,387423.7253
28778400,376864.5063,376864.5063
28782000,388468.6892,388468.6892
28785600,388645.8201,388645.8201
28789200,383747.3923,383747.3923
28792800,385181.9895,385181.9895
28796400,378264.3225,378264.3225
28800000,343518.9834,343518.9834
28803600,327519.4925,327519.4925
28807200,345762.4462,345762.4462
28810800,347842.0438,347842.0438
28814400,306304.3203,306304.3203
28818000,344674.5278,344674.5278
28821600,310653.4837,310653.4837
28825200,342952.0573,342952.0573
28828800,347543.9668,347543.9668
28832400,345352.7299,345352.7299
28836000,352065.3441,352065.3441
28839600,387964.6164,387964.6164
28843200,412519.0141,412519.0141
28846800,355509.3323,355509.3323
28850400,337432.0532,337432.0532
28854000,385909.7294,385909.7294
28857600,391780.0793,391780.0793
28861200,381212.194,381212.194
28864800,354341.2555,354341.2555
28868400,332704.3117,332704.3117
28872000,312047.1027,312047.1027
28875600,326839.0564,326839.0564
28879200,301934.7494,301934.7494
28882800,296534.1586,296534.1586
28886400,254659.0874,254659.0874
28890000,281682.4804,281682.4804
28893600,281411.5227,281411.5227
28897200,293912.4665,293912.4665
28900800,341022.3082,341022.3082
28904400,346367.0976,346367.0976
28908000,338730.5038,338730.5038
28911600,348917.7299,348917.7299
28915200,347092.3987,347092.3987
28918800,356711.0452,356711.0452
28922400,355570.6187,355570.6187
28926000,350572.9473,350572.9473
28929600,335907.7371,335907.7371
28933200,346150.589,346150.589
28936800,338587.1684,338587.1684
28940400,354103.7566,354103.7566
28944000,379213.9759,379213.9759
28947600,346511.7002,346511.7002
28951200,334658.5895,334658.5895
28954800,304053.5191,304053.5191
28958400,267868.5598,267868.5598
28962000,284429.7155,284429.7155
28965600,280413.3006,280413.3006
28969200,291348.3861,291348.3861
28972800,313138.2219,313138.2219
28976400,292304.331,292304.331
28980000,267914.7459,267914.7459
28983600,329394.6707,329394.6707
28987200,273217.4088,273217.4088
28990800,321304.7806,321304.7806
28994400,320320.7516,320320.7516
28998000,366943.1185,366943.1185
29001600,332971.893,332971.893
29005200,327377.4054,327377.4054
29008800,307441.3406,307441.3406
29012400,312664.3685,312664.3685
29016000,302812.0661,302812.0661
29019600,341020.5699,341020.5699
29023200,324476.7758,324476.7758
29026800,319785.4851,319785.4851
29030400,238677.8124,238677.8124
29034000,272235.5692,272235.5692
29037600,260019.9103,260019.9103
29041200,262763.9558,262763.9558
29044800,253587.0435,253587.0435
29048400,251071.6483,251071.6483
29052000,237924.6258,237924.6258
29055600,257679.4289,257679.4289
29059200,287976.0258,287976.0258
29062800,294178.0612,294178.0612
29066400,298494.8365,298494.8365
29070000,305784.5379,305784.5379
29073600,293013.6456,293013.6456
29077200,345111.4571,345111.4571
29080800,363109.7763,363109.7763
29084400,324455.9624,324455.9624
29088000,321333.5014,321333.5014
29091600,338598.0913,338598.0913
29095200,384153.077,384153.077
29098800,395871.1063,395871.1063
29102400,384694.7672,384694.7672
29106000,360648.7817,360648.7817
29109600,374410.3949,374410.3949
29113200,349495.4976,349495.4976
29116800,373274.0947,373274.0947
29120400,388361.274,388361.274
29124000,351453.7691,351453.7691
29127600,337736.0804,337736.0804
29131200,306259.2596,306259.2596
29134800,357563.4154,357563.4154
29138400,337250.5755,337250.5755
29142000,341094.3206,341094.3206
29145600,282964.8202,282964.8202
29149200,305064.5899,305064.5899
29152800,305160.3328,305160.3328
29156400,289519.4771,289519.4771
29160000,308141.809,308141.809
29163600,345519.0146,345519.0146
29167200,333125.1772,333125.1772
29170800,349990.1884,349990.1884
29174400,331360.4245,331360.4245
29178000,332888.8072,332888.8072
29181600,346280.7178,346280.7178
29185200,359161.7239,359161.7239
29188800,326860.5042,326860.5042
29192400,313977.3801,313977.3801
29196000,324906.3927,324906.3927
29199600,345161.2084,345161.2084
29203200,352037.6733,352037.6733
29206800,368520.3111,368520.3111
29210400,331019.8053,331019.8053
29214000,330957.3831,330957.3831
29217600,295099.6611,295099.6611
29221200,286198.1329,286198.1329
29224800,272256.1797,272256.1797
29228400,293096.2107,293096.2107
29232000,305051.4362,305051.4362
29235600,323510.3801,323510.3801
29239200,336243.5465,336243.5465
29242800,346369.2255,346369.2255
29246400,341218.8393,341218.8393
29250000,338287.8958,338287.8958
29253600,340118.0167,340118.0167
29257200,355266.354,355266.354
29260800,359041.1335,359041.1335
29264400,360711.1023,360711.1023
29268000,335484.1489,335484.1489
29271600,353545.7876,353545.7876
29275200,325908.5573,325908.5573
29278800,335344.9261,335344.9261
29282400,340094.1425,340094.1425
29286000,327840.381,327840.381
29289600,317995.3047,317995.3047
29293200,321574.8752,321574.8752
29296800,304635.2041,304635.2041
29300400,333578.1305,333578.1305
29304000,324983.8529,324983.8529
29307600,324520.3887,324520.3887
29311200,291053.4195,291053.4195
29314800,286302.86,286302.86
29318400,310465.6982,310465.6982
29322000,281636.9061,281636.9061
29325600,297322.1198,297322.1198
29329200,326686.6139,326686.6139
29332800,305550.312,305550.312
29336400,369134.5783,369134.5783
29340000,333566.4609,333566.4609
29343600,359199.2733,359199.2733
29347200,344861.8871,344861.8871
29350800,394645.0947,394645.0947
29354400,377124.28,377124.28
29358000,393914.4682,393914.4682
29361600,417635.2613,417635.2613
29365200,420914.2005,420914.2005
29368800,414076.3017,414076.3017
29372400,412259.3692,412259.3692
29376000,396270.656,396270.656
29379600,363909.2669,363909.2669
29383200,316460.7792,316460.7792
29386800,308015.4989,308015.4989
29390400,299935.5266,299935.5266
29394000,302158.6324,302158.6324
29397600,274983.8126,274983.8126
29401200,256527.3607,256527.3607
29404800,265249.8484,265249.8484
29408400,303175.2283,303175.2283
29412000,265598.0339,265598.0339
29415600,311939.6956,311939.6956
29419200,285692.2963,285692.2963
29422800,333171.9719,333171.9719
29426400,329798.979,329798.979
29430000,337543,337543
29433600,302230.5349,302230.5349
29437200,310497.2078,310497.2078
29440800,315366.3763,315366.3763
29444400,289242.7191,289242.7191
29448000,277126.462,277126.462
29451600,270548.9747,270548.9747
29455200,261848.9441,261848.9441
29458800,270555.7889,270555.7889
29462400,287930.6591,287930.6591
29466000,339960.5233,339960.5233
29469600,268931.2114,268931.2114
29473200,285130.9901,285130.9901
29476800,282289.6214,282289.6214
29480400,277263.2914,277263.2914
29484000,276125.7995,276125.7995
29487600,278323.671,278323.671
29491200,304169.8093,304169.8093
29494800,278612.3564,278612.3564
29498400,301950.8101,301950.8101
29502000,295631.1308,295631.1308
29505600,284426.1459,284426.1459
29509200,332017.9811,332017.9811
29512800,306356.5261,306356.5261
29516400,313396.2394,313396.2394
29520000,300739.0634,300739.0634
29523600,307492.8701,307492.8701
29527200,300563.6503,300563.6503
29530800,286274.2654,286274.2654
29534400,301932.0477,301932.0477
29538000,285816.8867,285816.8867
29541600,282735.7105,282735.7105
29545200,278798.8157,278798.8157
29548800,312386.3124,312386.3124
29552400,298382.6441,298382.6441
29556000,272526.6396,272526.6396
29559600,242497.7255,242497.7255
29563200,239988.285,239988.285
29566800,240751.7836,240751.7836
29570400,248130.216,248130.216
